sys_updated_at,name,source,source_url,standard_province,standard_prefecture,standard_county,address,x,y,confirmed
2020-02-05 14:59:51.128345+08,星河国际,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,岳阳楼区,湖南省岳阳市经开区星河国际,113.177377,29.346356,1
2020-02-05 15:41:27.527348+08,黄石街白云尚城,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,白云区,广东省广州白云区黄石街白云尚城,113.28583,23.214127,-1
2020-02-05 15:15:56.079356+08,赵坊秦村,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,青山湖区,江西省南昌市青山湖区罗家镇赵坊秦村,116.016536,28.634989,1
2020-02-05 15:41:03.018645+08,南岗街广海路亨元花园,南方日报,https://mp.weixin.qq.com/s/up44O25AgufKgjB_nvGLOQ,广东省,广州市,黄埔区,广东省广州黄埔区南岗街广海路亨元花园,113.538462,23.093209,-1
2020-02-05 15:16:54.20384+08,长堎镇,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,新建区,江西省南昌市新建区长堎镇,115.821335,28.696915,1
2020-02-05 15:37:03.988996+08,红旗花园,腾讯看点,https://ncov.html5.qq.com/community,安徽省,马鞍山市,雨山区,安徽省马鞍山市雨山区红旗花园,118.495492,31.697531,3
2020-02-05 15:01:17.343369+08,10号院,腾讯看点,https://ncov.html5.qq.com/community,河南省,郑州市,金水区,河南省郑州市金水区纬五路10号院,113.699285,34.802818,1
2020-02-05 15:37:01.961876+08,柳青街道,腾讯看点,https://ncov.html5.qq.com/community,山东省,临沂市,兰山区,山东省临沂市兰山区柳青街道,118.343471,35.118159,6
2020-02-05 15:41:30.094866+08,时代玫瑰园,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,白云区,广东省广州白云区时代玫瑰园,113.286879,23.224323,-1
2020-02-05 15:46:22.574651+08,下梅林河背村,深圳卫健委  ,https://mp.weixin.qq.com/s/e-amp6o98SLDq_lWixvHXQ,广东省,深圳市,福田区,广东省深圳福田区下梅林河背村,114.043908,22.56359,-1
2020-02-05 14:54:31.71175+08,万安街道,腾讯看点,https://ncov.html5.qq.com/community,重庆市,重庆市,石柱土家族自治县,重庆市石柱县万安街道,108.11204,29.992584,1
2020-02-05 15:50:10.258608+08,联富社区,中山发布,https://mp.weixin.qq.com/s/Uy1EArC6gmMvEI14mRisUQ,广东省,中山市,,广东省中山火炬区开发区联富社区,113.421606,22.524425,1
2020-02-05 15:18:50.788186+08,银河湾小区,腾讯看点,https://ncov.html5.qq.com/community,江苏省,徐州市,邳州市,江苏省徐州市邳州市运河镇银河湾小区,117.974929,34.297708,3
2020-02-05 14:59:56.96897+08,东港乡大友村,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,湘阴县,湖南省岳阳市湘阴县岭北镇东港乡大友村,112.74423,28.617718,1
2020-02-05 15:44:58.845557+08,东纵路6-3号,深圳卫健委  ,https://mp.weixin.qq.com/s/e-amp6o98SLDq_lWixvHXQ,广东省,深圳市,坪山区,广东省深圳坪山区东纵路6-3号,114.36657,22.686054,-1
2020-02-05 15:16:15.955404+08,港东村,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,新建区,江西省南昌市进贤县港东村,115.836291,28.913477,1
2020-02-05 14:55:22.077815+08,双河口街道,腾讯看点,https://ncov.html5.qq.com/community,重庆市,重庆市,万州区,重庆市万州区双河口街道,108.38688,30.75745,1
2020-02-05 14:56:09.725073+08,北营村,腾讯看点,https://ncov.html5.qq.com/community,福建省,福州市,鼓楼区,福建省福州市连江县官坂镇北营村,119.302165,26.081734,2
2020-02-05 15:35:12.273835+08,王家巷,腾讯看点,https://ncov.html5.qq.com/community,山西省,晋城市,陵川县,山西省晋城市陵川县崇文镇城南社区王家巷,113.277977,35.770893,1
2020-02-05 14:59:57.899719+08,岭北铁角嘴大仑村,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,湘阴县,湖南省岳阳市湘阴县岭北铁角嘴大仑村,112.668912,28.622516,1
2020-02-05 15:45:16.566139+08,回龙埔万科翰邻城,深圳大件事,https://mp.weixin.qq.com/s/QxB_8cidgtnMyYPLYRhuiA,广东省,深圳市,龙岗区,广东省深圳龙岗区回龙埔万科翰邻城,114.229294,22.730356,-1
2020-02-05 15:38:58.169347+08,杨柳青镇,腾讯看点,https://ncov.html5.qq.com/community,天津市,天津市,西青区,天津市西青区杨柳青镇,117.097556,39.16201,1
2020-02-05 15:17:18.598241+08,阳峰乡,腾讯看点,https://ncov.html5.qq.com/community,江西省,九江市,都昌县,江西省九江市都昌县阳峰乡,116.38527,29.288311,1
2020-02-05 15:11:17.607459+08,巴集村,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,新县,河南省信阳市固始县徐集乡巴集村,114.875163,31.659216,1
2020-02-05 15:45:23.144219+08,坂田街道荔园新村,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,龙岗区,广东省深圳龙岗区坂田街道荔园新村,114.07061,22.636615,-1
2020-02-05 15:37:11.066915+08,中市街道办事处,腾讯看点,https://ncov.html5.qq.com/community,安徽省,阜阳市,颍泉区,安徽省阜阳市颍泉区中市街道办事处,115.809049,32.943834,1
2020-02-05 15:41:21.170539+08,南航明珠酒店,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,白云区,广东省广州白云区南航明珠酒店,113.297173,23.371972,-1
2020-02-05 15:20:56.498456+08,汇景湾渡假村,腾讯看点,https://ncov.html5.qq.com/community,广东省,湛江市,吴川市,广东省湛江市吴川市汇景湾渡假村,110.863745,21.38638,-1
2020-02-05 14:55:19.829382+08,响水镇,腾讯看点,https://ncov.html5.qq.com/community,重庆市,重庆市,长寿区,重庆市万州区响水镇,107.120138,30.031338,1
2020-02-05 15:09:37.519595+08,茶庵乡,腾讯看点,https://ncov.html5.qq.com/community,河南省,南阳市,宛城区,河南省南阳市宛城区茶庵乡,112.689338,32.93033,1
2020-02-05 14:54:22.807375+08,金地阳光小区,腾讯看点,https://ncov.html5.qq.com/community,重庆市,重庆市,大足区,重庆市大足区邮亭镇金地阳光小区,105.742673,29.427759,1
2020-02-05 15:44:25.255669+08,现代城华庭,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,南山区,广东省深圳南山区现代城华庭,113.924229,22.517262,-1
2020-02-05 15:41:38.586872+08,南湖高尔夫公寓,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,,,,广东省广州白云区南湖高尔夫公寓,,,-1
2020-02-05 15:18:19.52287+08,八里湖安置小区,腾讯看点,https://ncov.html5.qq.com/community,江西省,九江市,浔阳区,江西省九江市八里湖新区八里湖安置小区,115.958448,29.671297,1
2020-02-05 15:15:55.0386+08,鑫和园小区,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,青山湖区,江西省南昌市青山湖区高新南大道鑫和园小区,115.956373,28.630244,1
2020-02-05 15:10:43.533553+08,红檀村,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,浉河区,河南省信阳市浉河区柳林乡红檀村,114.017963,31.919511,1
2020-02-05 15:50:45.012645+08,环市街道星汇名庭天璇2栋,江门发布,https://mp.weixin.qq.com/s/BMWWNLtWdEBHRUI2JKcwww,广东省,江门市,蓬江区,广东省江门蓬江区环市街道星汇名庭天璇2栋,113.086206,22.626957,-1
2020-02-05 15:44:19.927965+08,后海雅园,深圳大件事,https://mp.weixin.qq.com/s/QxB_8cidgtnMyYPLYRhuiA,广东省,深圳市,南山区,广东省深圳南山区后海雅园,113.936244,22.493055,-1
2020-02-05 15:44:09.349191+08,宝安大道与裕安一路交汇处卡罗社区,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,宝安区,广东省深圳宝安区宝安大道与裕安一路交汇处卡罗社区,113.889668,22.561989,-1
2020-02-05 15:31:33.568668+08,赤岗街石榴岗路,腾讯看点,https://ncov.html5.qq.com/community,广东省,广州市,海珠区,广东省广州市海珠区赤岗街石榴岗路,113.337395,23.087491,-1
2020-02-05 15:16:43.729809+08,南站街道,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,西湖区,江西省南昌市西湖区南站街道,115.916017,28.664041,1
2020-02-05 15:18:12.791191+08,永丰垦殖场,腾讯看点,https://ncov.html5.qq.com/community,江西省,九江市,永修县,江西省九江市永修县永丰垦殖场,115.81656,29.009509,1
2020-02-05 14:59:18.760214+08,新堰村,腾讯看点,https://ncov.html5.qq.com/community,湖南省,常德市,鼎城区,湖南省常德市澧县梦溪镇新堰村,111.633824,29.197316,2
2020-02-05 15:09:55.330592+08,梅溪街道,腾讯看点,https://ncov.html5.qq.com/community,河南省,南阳市,卧龙区,河南省南阳市卧龙区梅溪街道,112.533425,32.993797,3
2020-02-05 15:50:58.09482+08,大柘镇河岭村民泰药店（官田广场）,梅州发布,https://mp.weixin.qq.com/s/HcxhAR_zyM42nRwYEPYPJQ,广东省,梅州市,兴宁市,广东省梅州平远县大柘镇河岭村民泰药店（官田广场）,115.58821,24.295334,-1
2020-02-05 15:15:08.424172+08,望城小区,腾讯看点,https://ncov.html5.qq.com/community,江西省,新余市,渝水区,江西省新余市望城小区,114.90819,27.802239,2
2020-02-05 15:48:27.681395+08,前山街道万科城,珠海发布,https://mp.weixin.qq.com/s/KQ_RgYqRj1qihGlSaKitoQ,广东省,珠海市,香洲区,广东省珠海香洲区前山街道万科城,113.502586,22.273226,-1
2020-02-05 15:49:50.088331+08,利和豪庭,中山发布,https://mp.weixin.qq.com/s/fJ_CMHg18DsFeLc7bmcrQQ,广东省,中山市,,广东省中山石岐区利和豪庭,113.36444,22.502786,-1
2020-02-05 15:15:09.064795+08,景江花园,腾讯看点,https://ncov.html5.qq.com/community,江西省,新余市,渝水区,江西省新余市景江花园,114.946718,27.826944,1
2020-02-05 15:00:48.785535+08,书院路农家巷,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,华容县,湖南省岳阳市华容县章华镇书院路农家巷,112.568695,29.533707,1
2020-02-05 15:01:02.924812+08,红旗街道,腾讯看点,https://ncov.html5.qq.com/community,河南省,鹤壁市,山城区,河南省鹤壁市山城区红旗街道,114.176827,35.892599,1
2020-02-05 15:15:59.723703+08,墅溪公寓,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,青云谱区,江西省南昌市青云谱区青云谱镇墅溪公寓,115.950912,28.642981,1
2020-02-05 15:43:56.125049+08,松茂·御龙湾,深圳大件事,https://mp.weixin.qq.com/s/AZnrdhDgVfn97M0c70VsPQ,广东省,深圳市,宝安区,广东省深圳宝安区松茂·御龙湾,113.853376,22.573001,-1
2020-02-05 15:52:12.28992+08,东兴路11巷,健康汕头,https://mp.weixin.qq.com/s/5eAiBzOCGQUwgbclpMgcNg,广东省,汕头市,金平区,广东省汕头金平区东兴路11巷,116.708231,23.368085,-1
2020-02-05 15:19:34.585753+08,银座超市,腾讯看点,https://ncov.html5.qq.com/community,广东省,清远市,佛冈县,广东省清远市佛冈县银座超市,113.533368,23.870368,-1
2020-02-05 15:41:00.15269+08,金碧世纪花园,南方日报,https://mp.weixin.qq.com/s/up44O25AgufKgjB_nvGLOQ,广东省,广州市,黄埔区,广东省广州黄埔区金碧世纪花园,113.429215,23.116264,-1
2020-02-05 15:49:35.121149+08,田美社区玉堂围村,东莞市卫生健康局,https://mp.weixin.qq.com/s/NzxO4EDvIgv2uf34rtRogQ,广东省,东莞市,,广东省东莞黄江镇田美社区玉堂围村,114.011259,22.919044,-1
2020-02-05 14:58:28.104264+08,佳安名苑,腾讯看点,https://ncov.html5.qq.com/community,湖南省,株洲市,荷塘区,湖南省株洲市荷塘区佳安名苑,113.175844,27.84193,3
2020-02-05 14:59:37.309216+08,漳江街道,腾讯看点,https://ncov.html5.qq.com/community,湖南省,常德市,桃源县,湖南省常德市桃源县云台村漳江街道,111.484302,28.907562,1
2020-02-05 15:39:10.899046+08,河景馨园小区,腾讯看点,https://ncov.html5.qq.com/community,天津市,天津市,宝坻区,天津市宝坻区宝平街道河景馨园小区,117.289403,39.702426,1
2020-02-05 14:58:25.884601+08,国瓷社区花园庵诊所,腾讯看点,https://ncov.html5.qq.com/community,湖南省,株洲市,醴陵市,湖南省株洲市醴陵市国瓷社区花园庵诊所,113.488739,27.665947,1
2020-02-05 15:40:45.863905+08,大龙街尚东尚筑,南方都市报,https://mp.weixin.qq.com/s/Y2tnLZ1OaFofrnxWPtHREg,广东省,广州市,番禺区,广东省广州番禺区大龙街尚东尚筑,113.406774,22.937131,-1
2020-02-05 15:39:48.831841+08,中海紫御江城,腾讯看点,https://ncov.html5.qq.com/community,吉林省,吉林市,丰满区,吉林省吉林市丰满区中海紫御江城,126.567525,43.83129,1
2020-02-05 15:15:34.608439+08,麻丘村,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,南昌县,江西省南昌市高新技术产业开发区麻丘镇麻丘村,116.084234,28.674368,3
2020-02-05 14:58:32.589747+08,南大门,腾讯看点,https://ncov.html5.qq.com/community,湖南省,株洲市,天元区,湖南省株洲市荷塘区南大门,113.13386,27.827444,1
2020-02-05 15:42:09.528217+08,棠下街道棠石路新景苑小区,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,天河区,广东省广州天河区棠下街道棠石路新景苑小区,113.369114,23.124132,-1
2020-02-05 15:51:26.116191+08,嘉愉假日酒店（湛江市健康管理集中监测点）,湛江日报,https://mp.weixin.qq.com/s/VuQqYiLvKO4xR8d50b5IKw,广东省,湛江市,霞山区,广东省湛江霞山区嘉愉假日酒店（湛江市健康管理集中监测点）,110.405976,21.195363,-1
2020-02-05 14:54:08.921802+08,红旗街道,腾讯看点,https://ncov.html5.qq.com/community,贵州省,毕节市,大方县,贵州省毕节市大方县红旗街道,105.608367,27.143166,1
2020-02-05 15:49:04.409996+08,桂城街道怡翠玫瑰园,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,佛山市,南海区,广东省佛山南海区桂城街道怡翠玫瑰园,113.14869,23.009224,1
2020-02-05 15:19:00.910177+08,孔毛黄鳝批发行,腾讯看点,https://ncov.html5.qq.com/community,江苏省,常州市,钟楼区,江苏省常州市钟楼区邹区镇孔毛黄鳝批发行,119.860663,31.775055,1
2020-02-05 15:50:28.439646+08,宝庭园,南方都市报,https://m.mp.oeeee.com/a/BAAFRD000020200203257514.html?layer=4&share=chat&isndappinstalled=2,广东省,江门市,开平市,广东省江门开平市宝庭园,112.676975,22.369959,-1
2020-02-05 15:48:38.510803+08,西南街道恒达花园,佛山市卫生健康局,http://wjj.foshan.gov.cn/zwgk/gsgg/tzgg/content/post_3625962.html,广东省,佛山市,三水区,广东省佛山三水区西南街道恒达花园,112.895024,23.175674,-1
2020-02-05 15:51:32.332015+08,汇景湾渡假村（湛江市健康管理集中监测点）,湛江日报,https://mp.weixin.qq.com/s/VuQqYiLvKO4xR8d50b5IKw,广东省,湛江市,霞山区,广东省湛江吴川市汇景湾渡假村（湛江市健康管理集中监测点）,110.406965,21.245907,-1
2020-02-05 14:55:00.132018+08,宝坪镇,腾讯看点,https://ncov.html5.qq.com/community,重庆市,重庆市,云阳县,重庆市云阳区宝坪镇,108.721056,30.925731,1
2020-02-05 15:08:18.993161+08,北云门镇,腾讯看点,https://ncov.html5.qq.com/community,河南省,新乡市,辉县市,河南省新乡市辉县市北云门镇,113.739998,35.431933,1
2020-02-05 15:44:01.562446+08,泰华商业城,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,宝安区,广东省深圳宝安区泰华商业城,113.903856,22.568292,-1
2020-02-05 15:45:40.778708+08,嶂背步行街,深圳卫健委  ,https://mp.weixin.qq.com/s/e-amp6o98SLDq_lWixvHXQ,广东省,深圳市,龙岗区,广东省深圳龙岗区嶂背步行街,114.240973,22.684348,-1
2020-02-05 15:49:46.354805+08,蓝天金地花园,中山发布,https://mp.weixin.qq.com/s/Uy1EArC6gmMvEI14mRisUQ,广东省,中山市,,广东省中山黄圃镇蓝天金地花园,113.335987,22.72275,-1
2020-02-05 15:36:49.799239+08,王家林村,腾讯看点,https://ncov.html5.qq.com/community,山东省,泰安市,新泰市,山东省泰安市新泰市羊流镇王家林村,117.50222,36.018068,1
2020-02-05 14:57:57.153091+08,环岛路,腾讯看点,https://ncov.html5.qq.com/community,福建省,厦门市,,福建省厦门市思明区黄厝村环岛路,118.190484,24.525162,1
2020-02-05 15:00:31.607975+08,税务新村,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,岳阳楼区,湖南省岳阳市岳阳楼区建湘路税务新村,113.134344,29.375434,1
2020-02-05 15:17:07.452322+08,渡口村,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,南昌县,江西省南昌市南昌县塘南镇渡口村,116.206586,28.627393,5
2020-02-05 15:39:12.426095+08,宝平景苑东区,腾讯看点,https://ncov.html5.qq.com/community,天津市,天津市,宝坻区,天津市宝坻区宝平街道宝平景苑东区,117.293884,39.706984,1
2020-02-05 15:10:48.014699+08,邱湾村,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,平桥区,河南省信阳市浉河区吴家店镇邱湾村,114.160303,32.196898,1
2020-02-05 14:58:09.400699+08,长安生态城,腾讯看点,https://ncov.html5.qq.com/community,湖南省,郴州市,汝城县,湖南省郴州市汝城县卢阳镇长安生态城,113.686584,25.534973,1
2020-02-05 15:46:52.871295+08,拱北街道蔚徕酒店,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,珠海市,香洲区,广东省珠海香洲区拱北街道蔚徕酒店,113.550874,22.21673,3
2020-02-05 15:10:09.801386+08,杨冲村,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,罗山县,河南省信阳市罗山县周党镇杨冲村,114.406008,32.163279,1
2020-02-05 14:54:52.677617+08,高阳镇,腾讯看点,https://ncov.html5.qq.com/community,重庆市,重庆市,合川区,重庆市云阳区高阳镇,106.283222,29.965864,1
2020-02-05 15:12:38.211247+08,私宅,腾讯看点,https://ncov.html5.qq.com/community,江西省,新余市,渝水区,江西省新余市渝水区城北办毛家村委布上村私宅,114.918777,27.833191,1
2020-02-05 15:49:23.805827+08,沙头社区西大路,东莞市卫生健康局,https://mp.weixin.qq.com/s/UajXsZ75W5GsdTrscz7S1A,广东省,东莞市,,广东省东莞长安镇沙头社区西大路,113.76164,22.78691,-1
2020-02-05 14:58:36.785498+08,董公芋寓,腾讯看点,https://ncov.html5.qq.com/community,湖南省,株洲市,芦淞区,湖南省株洲市芦淞区董公芋寓,113.1523,27.78499,1
2020-02-05 15:15:23.542109+08,园中苑4区,腾讯看点,https://ncov.html5.qq.com/community,江西省,新余市,渝水区,江西省新余市园中苑4区,114.919013,27.805808,1
2020-02-05 15:16:13.234198+08,晏殊大道晏归北路,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,进贤县,江西省南昌市进贤县文港镇晏殊大道晏归北路,116.125695,28.287476,2
2020-02-05 15:41:01.415231+08,联和街保利林语山庄芳林二街,南方日报,https://mp.weixin.qq.com/s/up44O25AgufKgjB_nvGLOQ,广东省,广州市,黄埔区,广东省广州黄埔区联和街保利林语山庄芳林二街,113.45465,23.182969,-1
2020-02-05 14:59:48.087606+08,茶场小区,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,岳阳楼区,湖南省岳阳市经开区茶场小区,113.159692,29.364446,1
2020-02-05 15:49:30.340104+08,上江城村众兴街,东莞市卫生健康局,https://mp.weixin.qq.com/s/os5Nj3fLrM7K1ZQP5HrpMQ,广东省,东莞市,,广东省东莞高埗镇上江城村众兴街,113.744877,23.068495,-1
2020-02-05 15:51:24.359908+08,金地豪苑帝景庭,湛江日报,https://mp.weixin.qq.com/s/VuQqYiLvKO4xR8d50b5IKw,广东省,湛江市,霞山区,广东省湛江霞山区金地豪苑帝景庭,110.419574,21.212547,-1
2020-02-05 15:17:03.930953+08,莲塘镇,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,南昌县,江西省南昌市南昌县莲塘镇,115.904223,28.579165,1
2020-02-05 15:44:38.464587+08,丽山路西湖林语,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,深圳市,南山区,广东省深圳南山区丽山路西湖林语,113.965166,22.593181,-1
2020-02-05 15:18:39.370437+08,华通花园,腾讯看点,https://ncov.html5.qq.com/community,江苏省,苏州市,虎丘区,江苏省苏州市虎丘区通安镇华通花园,120.472607,31.378643,1
2020-02-05 15:40:00.627393+08,新塘镇尚东阳光,广州日报,https://mp.weixin.qq.com/s/vaK-bmceowZfoKHs3QEXcA,广东省,广州市,增城区,广东省广州增城区新塘镇尚东阳光,113.578157,23.103844,-1
2020-02-05 15:41:48.241794+08,金花街道芦荻街,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,荔湾区,广东省广州荔湾区金花街道芦荻街,113.253481,23.127581,-1
2020-02-05 15:08:16.4479+08,铁西办,腾讯看点,https://ncov.html5.qq.com/community,河南省,新乡市,卫滨区,河南省新乡市卫滨区铁西办,113.840733,35.297951,1
2020-02-05 15:31:52.942229+08,和平家园,腾讯看点,https://ncov.html5.qq.com/community,广东省,广州市,海珠区,广东省广州市海珠区凤阳街道和平家园,113.315013,23.086496,-1
2020-02-05 15:18:49.528632+08,西站小区,腾讯看点,https://ncov.html5.qq.com/community,江苏省,徐州市,鼓楼区,江苏省徐州市鼓楼区西站小区,117.187068,34.276205,2
2020-02-05 15:10:41.733929+08,浉河港乡,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,平桥区,河南省信阳市浉河区浉河港乡,114.1216,32.098586,1
2020-02-05 15:17:06.950436+08,小莲村,腾讯看点,https://ncov.html5.qq.com/community,江西省,南昌市,南昌县,江西省南昌市南昌县小莲村,116.023115,28.70585,1
2020-02-05 15:19:36.386854+08,东兴路11巷,腾讯看点,https://ncov.html5.qq.com/community,广东省,汕头市,潮南区,广东省汕头市金平区东兴路11巷,116.33295,23.264521,1
2020-02-05 15:50:43.617548+08,篁庄加油站,江门发布,https://mp.weixin.qq.com/s/i9ofxaXAC00oXvDCHtoZyQ,广东省,江门市,蓬江区,广东省江门蓬江区篁庄加油站,113.093076,22.627227,-1
2020-02-05 15:07:47.708596+08,夹津口镇,腾讯看点,https://ncov.html5.qq.com/community,河南省,郑州市,巩义市,河南省郑州市巩义市夹津口镇,113.03015,34.626022,2
2020-02-05 15:11:30.836968+08,徐寨村,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,罗山县,河南省信阳市光山县马畈镇徐寨村,114.44789,31.904977,1
2020-02-05 15:41:46.146369+08,华林街道文昌南路,广州市卫健委,http://wjw.gz.gov.cn/ztzl/xxfyyqfk/yqtb/content/post_5649287.html,广东省,广州市,荔湾区,广东省广州荔湾区华林街道文昌南路,113.245921,23.113623,-1
2020-02-05 14:55:01.661612+08,双江街道,腾讯看点,https://ncov.html5.qq.com/community,重庆市,重庆市,云阳县,重庆市云阳区双江街道,108.704706,30.935981,2
2020-02-05 15:37:15.896036+08,文峰办事处,腾讯看点,https://ncov.html5.qq.com/community,安徽省,阜阳市,颍州区,安徽省阜阳市颍州区文峰办事处,115.81095,32.884227,1
2020-02-05 15:00:31.095595+08,梅溪乡验收村,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,岳阳楼区,湖南省岳阳市岳阳楼区梅溪乡验收村,113.142921,29.3999,1
2020-02-05 15:00:46.28091+08,李家湖超市,腾讯看点,https://ncov.html5.qq.com/community,湖南省,岳阳市,华容县,湖南省岳阳市华容县章华镇李家湖超市,112.58395,29.53061,2
2020-02-05 15:40:47.735588+08,金山谷花园,南方都市报,https://mp.weixin.qq.com/s/Y2tnLZ1OaFofrnxWPtHREg,广东省,广州市,番禺区,广东省广州番禺区金山谷花园,113.343819,22.976979,-1
2020-02-05 15:41:03.614733+08,云埔街道中海誉城,南方日报,https://mp.weixin.qq.com/s/up44O25AgufKgjB_nvGLOQ,广东省,广州市,黄埔区,广东省广州黄埔区云埔街道中海誉城,113.530861,23.16042,-1
2020-02-05 15:52:09.244912+08,泰美镇泰美广场附近,惠州日报,https://mp.weixin.qq.com/s/o7hxc0RTqyeOCeVSg4j6xA,广东省,惠州市,博罗县,广东省惠州博罗县泰美镇泰美广场附近,114.47142,23.297642,-1
2020-02-05 15:17:32.503314+08,姑塘镇,腾讯看点,https://ncov.html5.qq.com/community,江西省,九江市,濂溪区,江西省九江市濂溪区姑塘镇,116.120621,29.623481,1
2020-02-05 15:32:20.851303+08,尚东阳光,腾讯看点,https://ncov.html5.qq.com/community,广东省,广州市,增城区,广东省广州市增城区新塘镇尚东阳光,113.571766,23.103487,-1
2020-02-05 15:40:28.278539+08,新华街锦尚蓬莱,南方日报,https://mp.weixin.qq.com/s/up44O25AgufKgjB_nvGLOQ,广东省,广州市,花都区,广东省广州花都区新华街锦尚蓬莱,113.237181,23.390111,-1
2020-02-05 15:48:13.471567+08,前山街道荣泰河庭,南方都市报,https://mp.weixin.qq.com/s/KkYpkD4oV997_ZPNRa0vHg,广东省,珠海市,香洲区,广东省珠海香洲区前山街道荣泰河庭,113.513545,22.237924,1
2020-02-05 15:51:36.010427+08,恒大绿洲,健康湛江,https://mp.weixin.qq.com/s/4z6VMsRUUlQFhxdX65dGeg,广东省,湛江市,坡头区,广东省湛江坡头区恒大绿洲,110.457045,21.256862,1
2020-02-05 14:59:28.264881+08,芷兰街道,腾讯看点,https://ncov.html5.qq.com/community,湖南省,常德市,武陵区,湖南省常德市武陵区芷兰街道,111.704774,29.060594,1
2020-02-05 15:45:54.51511+08,春华四季园,深圳大件事,https://mp.weixin.qq.com/s/QxB_8cidgtnMyYPLYRhuiA,广东省,深圳市,龙华区,广东省深圳龙华区春华四季园,114.051855,22.621408,-1
2020-02-05 15:52:19.407973+08,源潭镇佳利乐包装有限公司宿舍区,清远卫生健康,https://mp.weixin.qq.com/s/kyYJmS56Dua0VKRZUHk7dA,广东省,清远市,清城区,广东省清远清城区源潭镇佳利乐包装有限公司宿舍区,113.216363,23.656716,-1
2020-02-05 15:02:28.305677+08,乔楼镇,腾讯看点,https://ncov.html5.qq.com/community,河南省,郑州市,荥阳市,河南省郑州市荥阳市乔楼镇,113.391214,34.749949,1
2020-02-05 14:54:04.604033+08,顶效街道,腾讯看点,https://ncov.html5.qq.com/community,贵州省,黔西南布依族苗族自治州,兴义市,贵州省黔西南州义龙新区顶效街道,104.97932,25.154093,1
2020-02-05 15:11:35.618425+08,冯寨村,腾讯看点,https://ncov.html5.qq.com/community,河南省,信阳市,息县,河南省信阳市光山县白雀园镇冯寨村,115.019322,32.373369,1
2020-02-05 14:58:56.650935+08,春藤小镇,腾讯看点,https://ncov.html5.qq.com/community,湖南省,株洲市,天元区,湖南省株洲市天元区春藤小镇,113.088696,27.792854,2
2020-02-05 15:40:25.123942+08,花城街道长岗村,南方日报,https://mp.weixin.qq.com/s/up44O25AgufKgjB_nvGLOQ,广东省,广州市,花都区,广东省广州花都区花城街道长岗村,113.226119,23.437354,-1
2020-02-05 14:56:04.568416+08,龙头村,腾讯看点,https://ncov.html5.qq.com/community,福建省,福州市,平潭县,福建省福州市连江县透堡镇龙头村,119.720488,25.62145,1
